open;high;low;close;Volume;Volume MA;manipulated
8387.240055;8462.126127;8237.467911;8387.240055;11326885;12852656.3;0
8387.240055;8462.126127;8312.353983;8312.353983;7228605;12506711.4;0
8387.240055;8761.670415;8237.467911;8761.670415;30450200;13186500.65;0
8836.556487;9061.214702;8761.670415;8986.32863;25262534;14190841;0
8986.32863;9285.872918;8836.556487;9136.100774;31336320;15211136.25;0
9136.100774;9285.872918;8986.32863;9285.872918;23275649;15765577.8;0
9285.872918;9360.75899;8911.442559;8911.442559;28221588;16098794.6;0
8911.442559;8986.32863;8686.784343;8986.32863;34812133;16889810.2;0
8986.32863;9210.986846;8836.556487;9210.986846;20187932;17090751.45;0
9136.100774;9210.986846;8986.32863;8986.32863;24971985;17937984.4;0
8986.32863;9210.986846;8836.556487;9210.986846;40214753;19348108.4;0
9285.872918;9810.075422;9285.872918;9810.075422;67245308;21897260.1;0
10034.733637;10259.391853;9510.531134;9585.417206;44281664;23732465.2;0
9285.872918;9510.531134;9210.986846;9210.986846;25560573;24581810.05;0
9210.986846;9360.75899;9061.214702;9136.100774;18634839;24578703.4;0
9210.986846;9285.872918;8611.898271;8686.784343;38775459;25769757.25;0
8986.32863;8986.32863;8537.012199;8986.32863;24125820;26540813.85;0
8986.32863;9061.214702;8761.670415;8761.670415;25998878;27016742.8;0
8836.556487;8911.442559;8537.012199;8611.898271;36113830;28265477.65;0
8686.784343;8761.670415;8462.126127;8611.898271;23303250;29066410.25;0
8686.784343;8761.670415;8611.898271;8611.898271;16264144;29313273.2;0
8686.784343;8686.784343;8537.012199;8611.898271;15154552;29709570.55;0
8611.898271;8686.784343;8462.126127;8537.012199;12315987;28802859.9;0
8611.898271;8761.670415;8537.012199;8537.012199;16201702;28349818.3;0
8537.012199;8611.898271;8162.581839;8162.581839;24651618;28015583.2;0
8162.581839;8462.126127;8087.695767;8387.240055;15009358;27602268.65;0
8237.467911;8387.240055;8162.581839;8237.467911;9295612;26655969.85;0
8162.581839;8312.353983;8087.695767;8237.467911;12970808;25563903.6;0
8237.467911;8312.353983;8162.581839;8162.581839;9624699;25035741.95;0
8162.581839;8162.581839;7863.037552;7863.037552;13576928;24465989.1;0
7937.923624;8012.809696;7338.835048;7488.607192;23271349;23618818.9;0
7713.265408;8012.809696;7713.265408;8012.809696;17400711;21126589.05;0
8012.809696;8237.467911;7563.493264;7563.493264;21746565;19999834.1;0
7788.15148;7863.037552;7713.265408;7788.15148;7773793;19110495.1;0
7863.037552;7937.923624;7563.493264;7638.379336;10249034;18691204.85;0
7713.265408;7788.15148;7563.493264;7563.493264;5345411;17019702.45;0
7638.379336;7638.379336;7338.835048;7413.72112;9188623;16272842.6;0
7413.72112;7488.607192;7039.290761;7114.176832;9845474;15465172.4;0
7114.176832;7563.493264;6739.746473;7563.493264;24632269;14891094.35;0
7413.72112;7788.15148;7189.062904;7713.265408;9684630;14210163.35;0
7713.265408;8162.581839;7713.265408;8162.581839;18196600;14306786.15;0
8162.581839;8312.353983;7863.037552;8237.467911;25122748;14805195.95;0
8012.809696;8387.240055;7937.923624;8312.353983;12232513;14801022.25;0
8312.353983;8387.240055;8162.581839;8387.240055;16819735;14831923.9;0
8312.353983;8312.353983;8087.695767;8087.695767;16296060;14414146;0
8087.695767;8387.240055;8012.809696;8237.467911;15459215;14436638.85;0
8237.467911;8312.353983;8012.809696;8012.809696;10496823;14496699.4;0
7937.923624;8162.581839;7863.037552;7937.923624;7910068;14243662.4;0
8012.809696;8162.581839;7863.037552;8012.809696;10735560;14299205.45;0
8162.581839;8312.353983;8087.695767;8237.467911;13343227;14287520.4;0
8462.126127;8537.012199;8312.353983;8312.353983;20375763;14142741.1;0
8312.353983;8387.240055;8087.695767;8087.695767;9793048;13762357.95;0
8087.695767;8162.581839;8012.809696;8087.695767;7697892;13059924.3;0
8087.695767;8237.467911;8012.809696;8012.809696;8808553;13111662.3;0
8012.809696;8087.695767;7863.037552;7937.923624;10778198;13138120.5;0
8012.809696;8162.581839;7937.923624;8012.809696;9405032;13341101.55;0
8162.581839;8162.581839;8012.809696;8012.809696;4744966;13118918.7;0
8012.809696;8087.695767;7788.15148;7863.037552;13000160;13276653;0
7863.037552;7937.923624;7713.265408;7713.265408;8992152;12494647.15;0
7713.265408;8012.809696;7638.379336;8012.809696;10901277;12555479.5;0
7937.923624;8012.809696;7713.265408;7713.265408;6009648;11946131.9;0
7788.15148;7863.037552;7638.379336;7638.379336;6046850;10992337;0
7638.379336;7788.15148;7488.607192;7563.493264;9470197;10854221.2;0
7563.493264;7937.923624;7413.72112;7937.923624;15873110;10806889.95;0
7937.923624;8012.809696;7788.15148;7937.923624;8967233;10440448.6;0
7863.037552;8012.809696;7713.265408;7788.15148;7279750;10031475.35;0
7788.15148;7863.037552;7563.493264;7788.15148;11195005;10066384.45;0
7713.265408;7788.15148;7638.379336;7638.379336;5220662;9931914.15;0
7638.379336;8162.581839;7638.379336;8162.581839;24395188;10614895.55;0
8237.467911;8462.126127;8162.581839;8312.353983;15705282;10732998.3;0
8237.467911;8462.126127;8162.581839;8462.126127;10327580;10230589.15;0
8537.012199;8537.012199;8162.581839;8462.126127;15582656;10520069.55;0
8387.240055;8462.126127;8162.581839;8162.581839;11524198;10711384.85;0
8237.467911;8387.240055;8087.695767;8312.353983;10955186;10818716.5;0
8312.353983;8387.240055;8162.581839;8237.467911;7210177;10640315.45;0
8237.467911;8462.126127;8162.581839;8312.353983;13722897;10856208.7;0
